ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2022.0,1.0,7.0,21,Viernes,8.0,4.0,70.0,1.0,1.0,14.36,5.6,0.0,10.72,2.64,3.2,2.0,11.97,175.0,48.04
2022.0,1.0,7.0,22,Viernes,8.0,4.0,83.0,7.0,9.0,3.66,5.6,0.0,10.72,2.64,3.2,18.0,3.05,207.5,57.94
2022.0,1.0,7.0,23,Viernes,8.0,4.0,80.0,16.0,19.0,4.09,5.6,0.0,10.72,2.64,3.2,38.0,3.41,200.0,61.15
2022.0,1.0,8.0,0,Sabado,8.0,4.0,58.0,9.0,12.0,24.96,3.8,0.0,10.91,2.65,3.2,24.0,20.8,145.0,48.25
2022.0,1.0,8.0,1,Sabado,8.0,4.0,57.0,10.0,11.0,15.46,3.8,0.0,10.91,2.65,3.2,22.0,12.88,142.5,45.14
2022.0,1.0,8.0,2,Sabado,8.0,4.0,65.0,15.0,17.0,3.35,3.8,0.0,10.92,2.65,3.2,34.0,2.79,162.5,50.62
2022.0,1.0,8.0,3,Sabado,8.0,4.0,62.0,16.0,19.0,3.47,3.8,0.0,10.92,2.65,3.2,38.0,2.89,155.0,49.77
2022.0,1.0,8.0,4,Sabado,8.0,3.0,52.0,8.0,10.0,11.26,3.8,0.0,10.92,2.65,2.4,20.0,9.38,130.0,40.44
2022.0,1.0,8.0,5,Sabado,8.0,4.0,63.0,13.0,16.0,3.33,3.8,0.0,10.92,2.65,3.2,32.0,2.78,157.5,48.87
2022.0,1.0,8.0,6,Sabado,8.0,4.0,51.0,19.0,21.0,3.09,3.8,0.0,10.92,2.65,3.2,42.0,2.58,127.5,43.82
2022.0,1.0,8.0,7,Sabado,8.0,4.0,48.0,14.0,16.0,2.9,3.8,0.0,10.92,2.65,3.2,32.0,2.42,120.0,39.4
2022.0,1.0,8.0,8,Sabado,8.0,4.0,55.0,8.0,10.0,3.5,3.8,0.0,10.92,2.65,3.2,20.0,2.92,137.5,40.9
2022.0,1.0,8.0,9,Sabado,8.0,4.0,59.0,10.0,13.0,4.97,3.8,0.0,10.92,2.65,3.2,26.0,4.14,147.5,45.21
2022.0,1.0,8.0,10,Sabado,8.0,4.0,61.0,2.0,5.0,8.17,3.8,0.0,10.92,2.65,3.2,10.0,6.81,152.5,43.13
2022.0,1.0,8.0,11,Sabado,8.0,4.0,60.0,18.0,20.0,11.82,3.8,0.0,10.92,2.65,3.2,40.0,9.85,150.0,50.76
2022.0,1.0,8.0,12,Sabado,8.0,4.0,53.0,23.0,26.0,18.91,3.8,0.0,10.92,2.65,3.2,52.0,15.76,132.5,50.86
2022.0,1.0,8.0,13,Sabado,8.0,4.0,44.0,14.0,17.0,30.96,3.8,0.0,10.92,2.65,3.2,34.0,25.8,110.0,43.25
2022.0,1.0,8.0,14,Sabado,8.0,4.0,60.0,29.0,31.0,19.55,3.8,0.0,10.93,2.65,3.2,62.0,16.29,150.0,57.87
2022.0,1.0,8.0,15,Sabado,8.0,4.0,48.0,28.0,31.0,25.18,3.8,0.0,10.93,2.65,3.2,62.0,20.98,120.0,51.54
2022.0,1.0,8.0,16,Sabado,8.0,4.0,34.0,20.0,24.0,39.45,3.8,0.0,10.93,2.65,3.2,48.0,32.88,85.0,42.27
2022.0,1.0,8.0,17,Sabado,8.0,3.0,36.0,23.0,24.0,40.81,3.8,0.0,10.93,2.65,2.4,48.0,34.01,90.0,43.6
2022.0,1.0,8.0,18,Sabado,8.0,3.0,54.0,13.0,15.0,21.08,3.8,0.0,10.93,2.65,2.4,30.0,17.57,135.0,46.24
2022.0,1.0,8.0,19,Sabado,8.0,3.0,56.0,10.0,13.0,14.39,3.8,0.0,10.93,2.65,2.4,26.0,11.99,140.0,45.1
2022.0,1.0,8.0,20,Sabado,8.0,3.0,46.0,8.0,10.0,21.34,3.8,0.0,10.93,2.65,2.4,20.0,17.78,115.0,38.8
2022.0,1.0,8.0,21,Sabado,8.0,3.0,49.0,5.0,7.0,16.67,3.8,0.0,10.93,2.65,2.4,14.0,13.89,122.5,38.2
2022.0,1.0,8.0,22,Sabado,8.0,3.0,38.0,4.0,8.0,25.43,3.8,0.0,10.93,2.65,2.4,16.0,21.19,95.0,33.65
2022.0,1.0,8.0,23,Sabado,8.0,3.0,42.0,17.0,17.0,32.11,3.8,0.0,10.93,2.65,2.4,34.0,26.76,105.0,42.04
2022.0,1.0,9.0,0,Domingo,8.0,3.0,38.0,11.0,13.0,36.09,8.0,0.0,11.13,2.66,2.4,26.0,30.08,95.0,38.37
2022.0,1.0,9.0,1,Domingo,8.0,3.0,27.0,6.0,9.0,49.59,8.0,0.0,11.13,2.66,2.4,18.0,41.32,67.5,32.3
2022.0,1.0,9.0,2,Domingo,8.0,3.0,38.0,2.0,3.0,34.09,8.0,0.0,11.13,2.66,2.4,6.0,28.41,95.0,32.95
2022.0,1.0,9.0,3,Domingo,8.0,3.0,52.0,1.0,1.0,16.26,8.0,0.0,11.13,2.66,2.4,2.0,13.55,130.0,36.99
2022.0,1.0,9.0,4,Domingo,8.0,3.0,50.0,8.0,11.0,14.33,8.0,0.0,11.13,2.66,2.4,22.0,11.94,125.0,40.34
2022.0,1.0,9.0,5,Domingo,8.0,3.0,42.0,1.0,1.0,25.18,8.0,0.0,11.13,2.66,2.4,2.0,20.98,105.0,32.6
2022.0,1.0,9.0,6,Domingo,8.0,3.0,19.0,1.0,1.0,55.39,8.0,0.0,11.14,2.66,2.4,2.0,46.16,47.5,24.52
2022.0,1.0,9.0,7,Domingo,8.0,3.0,13.0,13.0,13.0,63.15,8.0,0.0,11.14,2.66,2.4,26.0,52.62,32.5,28.38
2022.0,1.0,9.0,8,Domingo,8.0,3.0,16.0,10.0,10.0,55.42,8.0,0.0,11.14,2.66,2.4,20.0,46.18,40.0,27.14
2022.0,1.0,9.0,9,Domingo,8.0,3.0,17.0,14.0,13.0,52.73,8.0,0.0,11.14,2.66,2.4,26.0,43.94,42.5,28.71
2022.0,1.0,9.0,10,Domingo,8.0,3.0,25.0,11.0,12.0,51.16,8.0,0.0,11.14,2.66,2.4,24.0,42.63,62.5,32.88
2022.0,1.0,9.0,11,Domingo,8.0,3.0,24.0,1.0,2.0,54.92,8.0,0.0,11.14,2.66,2.4,4.0,45.77,60.0,28.04
2022.0,1.0,9.0,12,Domingo,8.0,3.0,24.0,1.0,4.0,58.53,8.0,0.0,11.14,2.66,2.4,8.0,48.78,60.0,29.8
2022.0,1.0,9.0,13,Domingo,8.0,3.0,20.0,4.0,6.0,63.95,8.0,0.0,11.14,2.66,2.4,12.0,53.29,50.0,29.42
2022.0,1.0,9.0,14,Domingo,8.0,3.0,23.0,3.0,4.0,61.29,8.0,0.0,11.14,2.66,2.4,8.0,51.08,57.5,29.74
2022.0,1.0,9.0,15,Domingo,8.0,3.0,22.0,12.0,13.0,61.86,8.0,0.0,11.14,2.66,2.4,26.0,51.55,55.0,33.74
2022.0,1.0,9.0,16,Domingo,8.0,3.0,22.0,1.0,1.0,59.37,8.0,0.0,11.14,2.66,2.4,2.0,49.47,55.0,27.22
2022.0,1.0,9.0,17,Domingo,8.0,3.0,25.0,6.0,7.0,53.83,8.0,0.0,11.15,2.66,2.4,14.0,44.86,62.5,30.94
2022.0,1.0,9.0,18,Domingo,8.0,5.01,41.65,9.43,19.13,59.34,8.0,0.0,11.15,2.66,4.01,38.26,49.45,104.12,48.96
2022.0,1.0,9.0,19,Domingo,8.0,3.0,29.0,4.0,6.0,47.74,8.0,0.0,11.15,2.66,2.4,12.0,39.78,72.5,31.67
2022.0,1.0,9.0,20,Domingo,8.0,3.0,44.0,6.0,7.0,31.87,8.0,0.0,11.15,2.66,2.4,14.0,26.56,110.0,38.24
2022.0,1.0,9.0,21,Domingo,8.0,3.0,38.0,3.0,5.0,35.9,8.0,0.0,11.15,2.66,2.4,10.0,29.92,95.0,34.33
2022.0,1.0,9.0,22,Domingo,8.0,3.0,26.0,3.0,3.0,42.72,8.0,0.0,11.15,2.66,2.4,6.0,35.6,65.0,27.25
2022.0,1.0,9.0,23,Domingo,8.0,3.0,20.0,14.0,12.0,46.8,8.0,0.0,11.15,2.66,2.4,24.0,39.0,50.0,28.85
2022.0,1.0,10.0,0,Lunes,8.0,3.0,18.0,1.0,1.0,50.25,11.2,0.0,11.35,2.67,2.4,2.0,41.88,45.0,22.82
2022.0,1.0,10.0,1,Lunes,8.0,3.0,12.0,2.0,2.0,54.85,11.2,0.0,11.35,2.67,2.4,4.0,45.71,30.0,20.53
2022.0,1.0,10.0,2,Lunes,8.0,3.0,12.0,14.0,13.0,49.27,11.2,0.0,11.35,2.67,2.4,26.0,41.06,30.0,24.86
2022.0,1.0,10.0,3,Lunes,8.0,3.0,19.0,7.0,7.0,37.92,11.2,0.0,11.35,2.67,2.4,14.0,31.6,47.5,23.88
2022.0,1.0,10.0,4,Lunes,8.0,3.0,21.0,2.0,3.0,35.43,11.2,0.0,11.35,2.67,2.4,6.0,29.52,52.5,22.6
2022.0,1.0,10.0,5,Lunes,8.0,3.0,33.0,1.0,1.0,23.62,11.2,0.0,11.35,2.67,2.4,2.0,19.68,82.5,26.64
2022.0,1.0,10.0,6,Lunes,8.0,4.0,56.0,2.0,3.0,5.74,11.2,0.0,11.35,2.67,3.2,6.0,4.78,140.0,38.49
2022.0,1.0,10.0,7,Lunes,8.0,4.0,62.0,11.0,12.0,3.83,11.2,0.0,11.35,2.67,3.2,24.0,3.19,155.0,46.35
2022.0,1.0,10.0,8,Lunes,8.0,5.0,79.0,3.0,5.0,4.04,11.2,0.0,11.35,2.67,4.0,10.0,3.37,197.5,53.72
2022.0,1.0,10.0,9,Lunes,8.0,5.0,92.0,3.0,6.0,4.89,11.2,0.0,11.35,2.67,4.0,12.0,4.07,230.0,62.52
2022.0,1.0,10.0,10,Lunes,8.0,5.0,78.0,15.0,25.0,10.25,11.2,0.0,11.36,2.67,4.0,50.0,8.54,195.0,64.39
2022.0,1.0,10.0,11,Lunes,8.0,4.0,46.0,18.0,25.0,25.18,11.2,0.0,11.36,2.67,3.2,50.0,20.98,115.0,47.3
2022.0,1.0,10.0,12,Lunes,8.0,4.0,36.0,3.0,8.0,34.73,11.2,0.0,11.36,2.67,3.2,16.0,28.94,90.0,34.53
2022.0,1.0,10.0,13,Lunes,8.0,4.91,38.2,8.85,17.5,28.98,11.2,0.0,11.36,2.67,3.93,35.0,24.15,95.5,39.64
2022.0,1.0,10.0,14,Lunes,8.0,4.0,39.0,8.97,17.83,32.11,11.2,0.0,11.36,2.67,3.2,35.66,26.76,97.5,40.78
2022.0,1.0,10.0,15,Lunes,8.0,4.0,25.0,9.09,18.15,42.7,11.2,0.0,11.36,2.67,3.2,36.3,35.58,62.5,34.39
2022.0,1.0,10.0,16,Lunes,8.0,4.0,34.0,1.0,25.0,35.91,11.2,0.0,11.36,2.67,3.2,50.0,29.92,85.0,42.03
2022.0,1.0,10.0,17,Lunes,8.0,4.0,42.0,1.0,2.0,29.99,11.2,0.0,11.36,2.67,3.2,4.0,24.99,105.0,34.3
2022.0,1.0,10.0,18,Lunes,8.0,4.0,43.0,1.0,5.0,31.74,11.2,0.0,11.36,2.67,3.2,10.0,26.45,107.5,36.79
2022.0,1.0,10.0,19,Lunes,8.0,4.0,43.0,5.0,8.0,30.95,11.2,0.0,11.36,2.67,3.2,16.0,25.79,107.5,38.12
2022.0,1.0,10.0,20,Lunes,8.0,4.0,46.0,2.0,3.0,28.13,11.2,0.0,11.36,2.67,3.2,6.0,23.44,115.0,36.91
2022.0,1.0,10.0,21,Lunes,8.0,4.0,45.0,1.0,3.0,27.66,11.2,0.0,11.37,2.67,3.2,6.0,23.05,112.5,36.19
2022.0,1.0,10.0,22,Lunes,8.0,4.0,32.0,3.0,5.0,37.76,11.2,0.0,11.37,2.67,3.2,10.0,31.47,80.0,31.17
2022.0,1.0,10.0,23,Lunes,8.0,3.0,18.0,6.0,7.0,48.94,11.2,0.0,11.37,2.67,2.4,14.0,40.78,45.0,25.54
2022.0,1.0,11.0,0,Martes,8.0,3.0,43.0,3.0,4.0,21.21,9.8,0.0,11.56,2.68,2.4,8.0,17.68,107.5,33.89
2022.0,1.0,11.0,1,Martes,8.0,4.0,57.0,3.0,6.0,10.47,9.8,0.0,11.56,2.68,3.2,12.0,8.73,142.5,41.61
2022.0,1.0,11.0,2,Martes,8.0,3.0,14.0,4.0,6.0,52.05,9.8,0.0,11.57,2.68,2.4,12.0,43.38,35.0,23.2
2022.0,1.0,11.0,3,Martes,8.0,3.0,12.0,2.0,2.0,52.88,9.8,0.0,11.57,2.68,2.4,4.0,44.07,30.0,20.12
2022.0,1.0,11.0,4,Martes,8.0,3.0,17.0,2.0,1.0,47.98,9.8,0.0,11.57,2.68,2.4,2.0,39.98,42.5,21.72
2022.0,1.0,11.0,5,Martes,8.0,3.0,28.0,5.0,6.0,24.08,9.8,0.0,11.57,2.68,2.4,12.0,20.07,70.0,26.12
2022.0,1.0,11.0,6,Martes,8.0,3.0,51.0,3.0,5.0,7.18,9.8,0.0,11.57,2.68,2.4,10.0,5.98,127.5,36.47
2022.0,1.0,11.0,7,Martes,8.0,4.0,69.0,4.0,6.0,7.49,9.8,0.0,11.57,2.68,3.2,12.0,6.24,172.5,48.48
2022.0,1.0,11.0,8,Martes,8.0,5.0,78.0,7.0,12.0,3.56,9.8,0.0,11.57,2.68,4.0,24.0,2.97,195.0,56.49
2022.0,1.0,11.0,9,Martes,8.0,6.0,99.0,10.0,17.0,4.27,9.8,0.0,11.57,2.68,4.8,34.0,3.56,247.5,72.46
2022.0,1.0,11.0,10,Martes,8.0,6.0,92.0,17.0,31.0,5.82,9.8,0.0,11.57,2.68,4.8,62.0,4.85,230.0,75.41
2022.0,1.0,11.0,11,Martes,8.0,6.0,90.0,22.0,36.0,8.46,9.8,0.0,11.57,2.68,4.8,72.0,7.05,225.0,77.21
2022.0,1.0,11.0,12,Martes,8.0,6.0,84.0,21.0,34.0,12.26,9.8,0.0,11.57,2.68,4.8,68.0,10.22,210.0,73.26
2022.0,1.0,11.0,13,Martes,8.0,6.0,70.0,14.0,24.0,16.58,9.8,0.0,11.58,2.68,4.8,48.0,13.82,175.0,60.4
2022.0,1.0,11.0,14,Martes,8.0,5.0,61.0,11.0,18.0,22.07,9.8,0.0,11.58,2.68,4.0,36.0,18.39,152.5,52.72
2022.0,1.0,11.0,15,Martes,8.0,4.0,64.0,11.0,19.0,21.64,9.8,0.0,11.58,2.68,3.2,38.0,18.03,160.0,54.81
2022.0,1.0,11.0,16,Martes,8.0,4.0,44.0,9.0,14.0,35.42,9.8,0.0,11.58,2.68,3.2,28.0,29.52,110.0,42.68
2022.0,1.0,11.0,17,Martes,8.0,4.0,53.0,3.0,5.0,25.17,9.8,0.0,11.58,2.68,3.2,10.0,20.98,132.5,41.67
2022.0,1.0,11.0,18,Martes,8.0,4.0,66.0,3.0,7.0,13.17,9.8,0.0,11.58,2.68,3.2,14.0,10.98,165.0,48.3
2022.0,1.0,11.0,19,Martes,8.0,4.0,71.0,4.0,6.0,9.04,9.8,0.0,11.58,2.68,3.2,12.0,7.53,177.5,50.06
2022.0,1.0,11.0,20,Martes,8.0,4.0,52.0,1.0,5.0,22.12,9.8,0.0,11.58,2.68,3.2,10.0,18.43,130.0,40.41
2022.0,1.0,11.0,21,Martes,8.0,4.0,53.0,5.0,8.0,20.38,9.8,0.0,11.58,2.68,3.2,16.0,16.98,132.5,42.17
2022.0,1.0,11.0,22,Martes,8.0,3.0,32.0,9.0,11.0,33.99,9.8,0.0,11.58,2.68,2.4,22.0,28.32,80.0,33.18
2022.0,1.0,11.0,23,Martes,8.0,3.0,24.0,3.0,4.0,40.48,9.8,0.0,11.58,2.68,2.4,8.0,33.73,60.0,26.03
2022.0,1.0,12.0,0,Miercoles,8.0,3.0,26.0,3.0,4.0,35.71,7.7,0.0,11.78,2.69,2.4,8.0,29.76,65.0,26.29
2022.0,1.0,12.0,1,Miercoles,8.0,3.0,29.0,3.0,4.0,34.35,7.7,0.0,11.78,2.69,2.4,8.0,28.62,72.5,27.88
2022.0,1.0,12.0,2,Miercoles,8.0,3.0,26.0,4.0,5.0,32.65,7.7,0.0,11.78,2.69,2.4,10.0,27.21,65.0,26.15
2022.0,1.0,12.0,3,Miercoles,8.0,3.0,21.0,2.0,3.0,36.85,7.7,0.0,11.78,2.69,2.4,6.0,30.71,52.5,22.9
2022.0,1.0,12.0,4,Miercoles,8.0,3.0,15.0,1.0,1.0,43.68,7.7,0.0,11.78,2.69,2.4,2.0,36.4,37.5,19.58
2022.0,1.0,12.0,5,Miercoles,8.0,3.0,28.0,2.0,2.0,27.97,7.7,0.0,11.78,2.69,2.4,4.0,23.31,70.0,24.93
2022.0,1.0,12.0,6,Miercoles,8.0,3.0,34.0,3.0,4.0,19.95,7.7,0.0,11.79,2.69,2.4,8.0,16.62,85.0,28.01
2022.0,1.0,12.0,7,Miercoles,8.0,3.0,59.0,5.0,6.0,7.6,7.7,0.0,11.79,2.69,2.4,12.0,6.33,147.5,42.06
2022.0,1.0,12.0,8,Miercoles,8.0,4.0,63.0,4.0,7.0,7.68,7.7,0.0,11.79,2.69,3.2,14.0,6.4,157.5,45.28
2022.0,1.0,12.0,9,Miercoles,8.0,3.0,57.0,6.0,10.0,11.76,7.7,0.0,11.79,2.69,2.4,20.0,9.8,142.5,43.68
2022.0,1.0,12.0,10,Miercoles,8.0,4.0,48.0,10.0,14.0,24.82,7.7,0.0,11.79,2.69,3.2,28.0,20.68,120.0,42.97
2022.0,1.0,12.0,11,Miercoles,8.0,4.0,39.0,6.0,12.0,42.21,7.7,0.0,11.79,2.69,3.2,24.0,35.17,97.5,39.97
2022.0,1.0,12.0,12,Miercoles,8.0,4.0,36.0,1.0,7.0,52.81,7.7,0.0,11.79,2.69,3.2,14.0,44.01,90.0,37.8
2022.0,1.0,12.0,13,Miercoles,8.0,4.0,31.0,2.0,5.0,58.07,7.7,0.0,11.79,2.69,3.2,10.0,48.39,77.5,34.77
2022.0,1.0,12.0,14,Miercoles,8.0,3.0,29.0,2.0,4.0,62.51,7.7,0.0,11.79,2.69,2.4,8.0,52.09,72.5,33.75
2022.0,1.0,12.0,15,Miercoles,8.0,3.0,30.0,5.0,8.0,63.47,7.7,0.0,11.79,2.69,2.4,16.0,52.89,75.0,36.57
2022.0,1.0,12.0,16,Miercoles,8.0,4.0,38.0,4.0,7.0,56.28,7.7,0.0,11.79,2.69,3.2,14.0,46.9,95.0,39.78
2022.0,1.0,12.0,17,Miercoles,8.0,4.0,52.0,2.0,5.0,42.55,7.7,0.0,11.8,2.69,3.2,10.0,35.46,130.0,44.66
2022.0,1.0,12.0,18,Miercoles,8.0,4.0,82.0,1.0,5.0,13.96,7.7,0.0,11.8,2.69,3.2,10.0,11.63,205.0,57.46
2022.0,1.0,12.0,19,Miercoles,8.0,5.0,88.0,1.0,9.0,10.08,7.7,0.0,11.8,2.69,4.0,18.0,8.4,220.0,62.6
2022.0,1.0,12.0,20,Miercoles,8.0,6.0,107.0,2.0,13.0,4.1,7.7,0.0,11.8,2.69,4.8,26.0,3.42,267.5,75.43
2022.0,1.0,12.0,21,Miercoles,8.0,8.0,121.0,15.0,28.0,4.32,7.7,0.0,11.8,2.69,6.4,56.0,3.6,302.5,92.12
2022.0,1.0,12.0,22,Miercoles,8.0,6.0,101.0,15.0,26.0,5.26,7.7,0.0,11.8,2.69,4.8,52.0,4.38,252.5,78.42
2022.0,1.0,12.0,23,Miercoles,8.0,4.0,51.0,8.0,12.0,22.66,7.7,0.0,11.8,2.69,3.2,24.0,18.88,127.5,43.4
2022.0,1.0,13.0,0,Jueves,8.0,3.0,28.0,5.0,7.0,44.29,5.6,0.0,12.0,2.7,2.4,14.0,36.91,70.0,30.83
2022.0,1.0,13.0,1,Jueves,8.0,3.0,23.0,2.0,4.0,45.8,5.6,0.0,12.0,2.7,2.4,8.0,38.17,57.5,26.52
2022.0,1.0,13.0,2,Jueves,8.0,3.0,19.0,3.0,4.0,47.94,5.6,0.0,12.0,2.7,2.4,8.0,39.95,47.5,24.46
2022.0,1.0,13.0,3,Jueves,8.0,3.0,23.0,3.0,4.0,41.95,5.6,0.0,12.0,2.7,2.4,8.0,34.96,57.5,25.72
2022.0,1.0,13.0,4,Jueves,8.0,3.0,16.0,2.0,3.0,47.07,5.6,0.0,12.0,2.7,2.4,6.0,39.22,40.0,21.9
2022.0,1.0,13.0,5,Jueves,8.0,3.0,18.0,3.0,4.0,44.14,5.6,0.0,12.0,2.7,2.4,8.0,36.78,45.0,23.04
2022.0,1.0,13.0,6,Jueves,8.0,3.0,33.0,1.0,1.0,31.52,5.6,0.0,12.0,2.7,2.4,2.0,26.27,82.5,28.29
2022.0,1.0,13.0,7,Jueves,8.0,4.0,62.0,1.0,2.0,10.82,5.6,0.0,12.0,2.7,3.2,4.0,9.02,155.0,42.8
2022.0,1.0,13.0,8,Jueves,8.0,4.0,68.0,3.0,7.0,7.1,5.6,0.0,12.0,2.7,3.2,14.0,5.92,170.0,48.28
2022.0,1.0,13.0,9,Jueves,8.0,4.0,66.0,3.0,9.0,11.16,5.6,0.0,12.01,2.7,3.2,18.0,9.3,165.0,48.88
2022.0,1.0,13.0,10,Jueves,8.0,4.0,48.0,3.0,10.0,26.05,5.6,0.0,12.01,2.7,3.2,20.0,21.71,120.0,41.23
2022.0,1.0,13.0,11,Jueves,8.0,4.0,55.0,3.0,8.0,24.67,5.6,0.0,12.01,2.7,3.2,16.0,20.56,137.5,44.32
2022.0,1.0,13.0,12,Jueves,8.0,4.0,33.0,4.0,9.0,54.76,5.6,0.0,12.01,2.7,3.2,18.0,45.63,82.5,37.33
2022.0,1.0,13.0,13,Jueves,8.0,4.0,26.0,5.0,8.0,58.1,5.6,0.0,12.01,2.7,3.2,16.0,48.42,65.0,33.16
2022.0,1.0,13.0,14,Jueves,8.0,4.0,28.0,7.0,11.0,56.81,5.6,0.0,12.01,2.7,3.2,22.0,47.34,70.0,35.64
2022.0,1.0,13.0,15,Jueves,8.0,4.0,36.0,7.0,10.0,50.7,5.6,0.0,12.01,2.7,3.2,20.0,42.25,90.0,38.86
2022.0,1.0,13.0,16,Jueves,8.0,4.0,45.0,5.0,8.0,43.05,5.6,0.0,12.01,2.7,3.2,16.0,35.87,112.5,41.89
2022.0,1.0,13.0,17,Jueves,8.0,4.0,54.0,3.0,7.0,34.59,5.6,0.0,12.01,2.7,3.2,14.0,28.82,135.0,45.26
2022.0,1.0,13.0,18,Jueves,8.0,4.0,72.0,4.0,9.0,18.27,5.6,0.0,12.01,2.7,3.2,18.0,15.22,180.0,54.1
2022.0,1.0,13.0,19,Jueves,8.0,4.0,85.0,7.0,12.0,8.79,5.6,0.0,12.01,2.7,3.2,24.0,7.32,212.5,61.76
2022.0,1.0,13.0,20,Jueves,8.0,4.0,85.0,8.0,12.0,10.34,5.6,0.0,12.01,2.7,3.2,24.0,8.62,212.5,62.08
2022.0,1.0,13.0,21,Jueves,8.0,5.0,94.0,10.0,15.0,5.48,5.6,0.0,12.02,2.7,4.0,30.0,4.57,235.0,68.39
2022.0,1.0,13.0,22,Jueves,8.0,4.0,83.0,17.0,21.0,6.75,5.6,0.0,12.02,2.7,3.2,42.0,5.62,207.5,64.58
2022.0,1.0,13.0,23,Jueves,8.0,4.0,61.0,16.0,18.0,16.65,5.6,0.0,12.02,2.7,3.2,36.0,13.87,152.5,51.39
2022.0,1.0,14.0,0,Viernes,8.0,4.0,36.0,8.0,10.0,35.23,4.6,0.0,12.21,2.71,3.2,20.0,29.36,90.0,35.64
2022.0,1.0,14.0,1,Viernes,8.0,4.0,32.0,6.0,8.0,37.19,4.6,0.0,12.22,2.71,3.2,16.0,30.99,80.0,32.55
2022.0,1.0,14.0,2,Viernes,8.0,3.0,24.0,8.0,9.0,39.56,4.6,0.0,12.22,2.71,2.4,18.0,32.97,60.0,28.34
2022.0,1.0,14.0,3,Viernes,8.0,3.0,18.0,7.0,8.0,44.22,4.6,0.0,12.22,2.71,2.4,16.0,36.85,45.0,25.06
2022.0,1.0,14.0,4,Viernes,8.0,3.0,18.0,2.0,4.0,43.71,4.6,0.0,12.22,2.71,2.4,8.0,36.43,45.0,22.96
2022.0,1.0,14.0,5,Viernes,8.0,3.0,18.0,2.0,3.0,40.75,4.6,0.0,12.22,2.71,2.4,6.0,33.96,45.0,21.84
2022.0,1.0,14.0,6,Viernes,8.0,3.0,38.0,4.0,6.0,23.0,4.6,0.0,12.22,2.71,2.4,12.0,19.17,95.0,32.14
2022.0,1.0,14.0,7,Viernes,8.0,4.0,63.0,3.0,5.0,6.87,4.6,0.0,12.22,2.71,3.2,10.0,5.72,157.5,44.1
2022.0,1.0,14.0,8,Viernes,8.0,4.0,69.0,3.0,8.0,5.49,4.6,0.0,12.22,2.71,3.2,16.0,4.58,172.5,49.07
2022.0,1.0,14.0,9,Viernes,8.0,4.0,59.0,6.0,12.0,11.98,4.6,0.0,12.22,2.71,3.2,24.0,9.98,147.5,46.17
2022.0,1.0,14.0,10,Viernes,8.0,4.0,55.0,9.0,14.0,19.9,4.6,0.0,12.22,2.71,3.2,28.0,16.58,137.5,46.32
2022.0,1.0,14.0,11,Viernes,8.0,4.0,49.0,8.63,16.85,33.93,4.6,0.0,12.22,2.71,3.2,33.7,28.28,122.5,46.92
2022.0,1.0,14.0,12,Viernes,8.0,3.0,37.0,8.75,17.17,53.42,4.6,0.0,12.22,2.71,2.4,34.34,44.52,92.5,43.44
2022.0,1.0,14.0,13,Viernes,8.0,3.0,28.0,8.86,17.5,64.43,4.6,0.0,12.23,2.71,2.4,35.0,53.69,70.0,40.27
2022.0,1.0,14.0,14,Viernes,8.0,3.0,27.0,3.0,7.0,63.76,4.6,0.0,12.23,2.71,2.4,14.0,53.13,67.5,34.26
2022.0,1.0,14.0,15,Viernes,8.0,3.0,22.0,2.0,6.0,70.73,4.6,0.0,12.23,2.71,2.4,12.0,58.94,55.0,32.08
2022.0,1.0,14.0,16,Viernes,8.0,3.0,29.0,9.0,13.0,67.23,4.6,0.0,12.23,2.71,2.4,26.0,56.03,72.5,39.23
2022.0,1.0,14.0,17,Viernes,8.0,3.0,32.0,5.0,9.0,61.98,4.6,0.0,12.23,2.71,2.4,18.0,51.65,80.0,38.01
2022.0,1.0,14.0,18,Viernes,8.0,4.95,41.33,9.44,19.12,59.04,4.6,0.0,12.23,2.71,3.96,38.24,49.2,103.32,48.68
2022.0,1.0,14.0,19,Viernes,8.0,4.0,64.0,8.0,13.0,32.12,4.6,0.0,12.23,2.71,3.2,26.0,26.77,160.0,53.99
2022.0,1.0,14.0,20,Viernes,8.0,5.0,60.0,7.0,11.0,36.14,4.6,0.0,12.23,2.71,4.0,22.0,30.12,150.0,51.53
2022.0,1.0,14.0,21,Viernes,8.0,5.0,89.0,7.0,10.0,13.41,4.6,0.0,12.23,2.71,4.0,20.0,11.18,222.5,64.42
2022.0,1.0,14.0,22,Viernes,8.0,5.0,101.0,14.0,18.0,5.65,4.6,0.0,12.23,2.71,4.0,36.0,4.71,252.5,74.3
2022.0,1.0,14.0,23,Viernes,8.0,4.0,59.0,12.0,16.0,23.41,4.6,0.0,12.23,2.71,3.2,32.0,19.51,147.5,50.55
2022.0,1.0,15.0,0,Sabado,8.0,3.0,34.0,9.0,12.0,42.08,4.0,0.0,12.43,2.72,2.4,24.0,35.07,85.0,36.62
2022.0,1.0,15.0,1,Sabado,8.0,3.0,29.0,8.0,10.0,45.62,4.0,0.0,12.43,2.72,2.4,20.0,38.02,72.5,33.23
